age,study_hours,attendance,math,science,english,previous,final_marks
16,4.3,49.18,29,96,33,64,52.12
21,9.97,96.68,65,68,56,68,68.48
23,5.68,45.41,89,40,73,62,63.12
18,2.06,85.49,99,38,78,73,68.12
24,11.76,77.83,63,76,78,80,80.11
17,6.63,77.97,52,96,74,67,79.39
21,7.92,85.81,55,79,62,71,71.77
16,8.38,64.03,44,38,71,74,57.71
22,4.99,64.04,32,83,58,59,58.39
18,9.22,57.32,58,54,96,64,63.89
22,10.57,75.87,98,52,38,57,70.18
19,5.26,95.79,57,86,75,70,71.95
24,8.23,95.44,49,67,55,74,61.39
20,9.33,82.18,33,79,71,77,67.47
18,3.09,94.37,69,64,63,84,60.38
23,4.66,97.81,87,94,65,37,77.45
21,2.2,87.71,20,87,59,55,52.17
17,7.62,64.47,80,87,99,58,81.08
18,9.81,68.99,22,34,72,84,54.12
23,7.72,95.88,69,91,76,77,82.75
22,2.98,80.2,80,34,38,36,54.24
21,7.01,89.24,55,42,97,35,64.44
16,10.18,46.97,23,79,63,66,55.7
24,4.33,51.63,62,33,39,38,51.76
18,10.16,60.65,33,21,63,32,41.12
20,9.63,51.29,86,62,62,82,81.24
22,1.24,94.39,26,90,26,37,47.54
22,3.63,53.01,27,35,61,69,37.01
18,6.97,73.43,63,47,81,46,58.03
19,8.89,45.13,83,51,21,76,66.41
22,10.69,49.3,26,90,96,40,72.09
23,8.05,54.84,67,21,65,39,49.02
17,5.18,98.97,81,91,57,90,82.36
24,3.03,87.82,44,26,20,31,39.88
22,9.36,80.41,87,57,66,58,82.17
23,3.27,94.98,83,67,32,80,67.64
21,8.65,97.37,37,92,79,86,76.79
21,2.99,67.21,23,21,83,70,41.84
24,2.0,59.66,36,61,87,93,60.52
19,3.76,58.92,66,61,74,33,65.16
20,4.13,42.14,64,39,50,30,44.03
24,8.12,56.78,77,25,33,36,53.66
16,2.77,61.3,22,30,24,37,27.54
19,11.23,42.21,31,88,73,87,66.78
22,7.1,92.96,36,93,72,39,63.89
24,6.4,90.87,41,59,56,51,65.69
21,5.78,55.09,58,55,76,81,71.26
23,7.23,88.15,58,70,22,78,56.72
24,1.25,87.77,35,66,96,33,59.58
19,11.89,60.1,70,36,30,86,60.46
16,7.13,81.82,48,45,61,82,67.0
23,1.39,57.39,97,72,74,84,75.73
17,7.49,44.22,90,67,57,53,61.14
16,5.81,70.29,60,46,43,41,52.25
22,1.26,66.3,76,65,28,84,59.31
24,11.17,48.29,47,86,32,76,67.9
24,1.12,69.43,96,38,37,56,61.9
18,7.36,96.96,99,91,29,47,84.2
21,11.58,83.88,40,84,31,80,70.8
22,3.61,84.33,23,90,66,89,66.48
24,3.8,85.45,34,55,29,86,53.79
17,1.0,84.68,72,86,20,31,52.74
23,1.73,41.19,65,61,76,40,59.21
22,1.49,95.48,26,86,90,42,61.85
19,10.05,89.81,37,88,30,69,65.54
17,10.2,56.47,40,68,72,35,58.48
23,8.99,73.16,27,56,23,41,41.4
20,4.88,76.9,78,65,80,72,72.24
21,10.03,47.92,39,99,29,33,63.44
22,6.94,55.24,86,75,24,66,51.47
16,4.35,41.4,74,82,80,65,74.9
23,5.81,91.84,81,97,95,61,84.32
19,1.72,41.49,37,49,49,86,43.41
24,11.39,59.12,98,82,76,41,87.41
16,7.81,44.69,75,95,52,47,75.56
17,9.04,86.88,41,45,56,90,58.9
21,8.44,95.5,27,42,87,60,56.76
16,8.35,73.77,30,39,42,69,53.64
19,1.19,48.37,31,65,89,75,63.4
23,6.78,73.49,67,99,26,68,64.16
20,10.04,86.22,82,50,38,92,66.64
24,1.49,83.1,46,86,34,84,58.35
21,11.52,84.5,54,40,51,69,51.53
16,5.67,56.75,21,70,98,58,73.88
21,4.19,44.42,27,58,78,40,51.33
21,6.85,48.94,39,82,89,68,63.13
21,9.81,97.33,27,88,89,73,77.98
23,6.22,76.81,82,39,25,49,55.89
21,8.1,83.67,87,42,95,56,70.43
20,6.5,93.94,50,61,85,67,70.6
17,7.94,91.17,51,92,23,40,67.26
19,2.52,53.1,32,22,89,65,48.71
20,1.43,43.48,45,46,76,61,54.7
19,2.51,95.51,48,93,80,91,70.73
17,4.14,98.9,37,99,75,45,60.48
22,3.79,74.04,88,43,33,71,53.84
17,7.77,93.3,31,28,26,60,37.66
16,6.01,53.91,21,21,73,42,30.44
20,1.43,46.66,61,25,77,65,60.23
16,1.38,69.99,26,90,80,40,54.48
16,2.0,88.67,66,98,91,77,80.25
16,4.88,79.28,73,40,47,49,56.92
21,1.07,78.24,34,48,74,58,55.51
24,6.43,41.05,77,32,93,48,65.96
16,4.97,59.05,52,88,72,35,67.98
20,7.11,96.37,86,61,63,85,87.63
24,8.93,48.06,82,20,47,47,62.59
24,3.76,83.58,67,39,65,71,61.19
16,2.73,85.56,85,62,68,89,74.6
23,4.06,83.97,84,20,86,85,63.82
16,1.02,99.36,55,59,46,32,56.05
23,2.32,64.55,36,26,98,68,48.31
16,9.26,80.93,21,54,58,72,49.36
20,3.45,51.62,52,71,46,57,64.22
23,11.94,63.98,25,53,54,71,50.62
21,2.85,69.49,62,69,66,38,61.97
24,9.68,52.89,30,88,71,47,63.07
16,8.76,94.41,24,48,88,50,55.88
24,4.54,82.97,49,90,85,55,73.14
16,4.64,57.03,29,20,60,52,38.65
18,7.2,48.1,43,92,69,39,62.22
16,10.38,57.27,78,77,64,73,76.07
18,5.25,77.38,86,84,39,42,74.51
17,1.67,89.58,80,36,90,82,67.99
17,5.12,70.19,45,81,55,66,65.15
24,3.28,46.15,58,98,91,85,83.06
23,11.33,54.96,22,61,89,88,66.39
16,8.67,60.71,57,47,43,41,51.16
19,1.56,78.17,61,22,55,32,45.93
16,4.22,54.8,67,24,24,43,44.16
16,1.55,54.04,32,85,39,64,45.36
19,10.13,57.17,75,73,72,59,67.64
17,10.97,75.55,78,57,59,47,72.14
18,2.24,69.56,82,99,69,55,76.13
24,5.84,90.5,99,63,93,75,81.79
17,11.25,81.88,62,95,86,41,83.24
19,2.6,80.01,94,76,54,87,76.74
16,4.21,49.28,76,90,83,86,80.69
17,4.35,43.31,40,43,56,61,55.47
20,1.33,70.6,73,99,64,93,77.09
16,1.4,44.3,98,78,57,66,75.48
22,11.48,61.84,72,27,46,43,52.92
19,7.28,41.57,64,21,84,39,59.52
21,4.37,50.61,55,60,92,94,70.16
23,5.17,46.62,82,75,22,93,76.24
21,8.86,88.06,20,67,78,70,61.2
17,5.03,60.77,86,41,49,50,61.68
16,3.51,44.73,98,37,35,38,56.26
23,2.12,55.93,52,98,48,38,70.83
23,9.02,80.97,51,60,89,47,69.21
24,2.99,84.74,77,86,97,91,83.72
21,1.77,47.19,45,67,93,45,56.06
16,5.7,86.71,80,42,43,33,46.55
24,1.44,62.23,36,21,26,50,32.07
18,11.61,80.76,92,23,68,73,67.6
21,7.9,80.29,88,45,82,56,56.71
24,2.68,87.62,48,38,65,63,49.66
18,2.9,81.83,82,68,67,33,63.0
20,7.27,42.33,25,93,44,80,68.71
20,4.92,71.17,78,72,62,31,67.85
22,9.52,49.97,40,25,74,61,57.02
19,7.0,98.2,64,81,53,31,70.2
19,5.77,55.35,64,20,84,87,63.36
22,11.59,65.21,54,35,47,51,65.63
24,5.3,51.8,71,71,60,48,70.49
19,5.41,48.08,65,26,48,49,64.76
19,8.32,76.06,85,54,51,47,70.46
21,9.9,69.59,76,97,88,79,95.23
21,7.89,62.48,61,87,53,43,67.33
22,8.68,45.13,92,34,78,49,60.66
16,5.1,84.16,96,76,80,74,70.95
18,6.27,40.35,35,42,71,76,56.57
24,3.17,67.46,24,97,82,86,64.88
21,8.48,77.95,20,30,45,60,39.27
21,3.44,65.84,41,23,96,81,50.88
20,1.01,47.57,67,77,31,75,56.79
18,11.27,86.69,45,59,41,36,65.01
20,4.37,59.44,53,77,92,78,67.4
16,3.16,48.09,77,86,75,52,76.59
18,3.95,73.02,26,57,25,70,46.29
19,4.63,41.15,44,21,55,33,32.3
20,6.22,59.44,76,59,93,60,76.14
24,1.76,85.04,31,75,78,76,54.97
19,1.58,94.76,50,91,78,47,68.2
18,4.22,75.5,46,54,87,36,56.38
16,4.25,53.06,53,68,71,67,63.66
21,2.29,53.2,94,86,87,74,86.38
22,5.45,76.23,53,63,96,57,63.65
23,4.12,64.41,56,50,99,88,64.14
16,1.29,50.64,77,84,70,47,62.47
19,10.74,87.24,79,95,87,38,81.28
20,10.75,52.01,45,37,45,45,53.46
17,3.3,59.3,64,55,92,91,67.06
16,2.79,43.69,64,81,60,69,71.46
23,7.02,82.08,51,48,94,87,62.4
21,7.94,56.52,88,42,24,48,54.19
20,11.53,53.97,90,22,72,56,71.43
24,5.15,58.2,42,49,57,59,52.95
17,7.8,92.45,84,64,72,74,69.87
23,10.66,71.08,58,68,75,60,68.41
24,5.95,49.47,86,38,38,65,63.04
16,2.35,86.47,64,83,84,68,73.14
22,5.15,52.51,86,24,88,79,71.51
23,2.5,64.75,82,75,72,67,67.06
18,1.18,74.08,89,53,38,40,64.96
19,9.27,75.07,73,92,85,45,76.56
18,3.62,44.14,46,67,67,80,61.75
22,1.02,90.21,98,45,85,68,76.8
24,10.6,68.77,55,24,92,52,60.22
18,5.88,99.36,24,50,37,94,51.73
21,3.63,83.05,86,43,99,78,78.6
23,3.89,99.55,70,41,58,90,64.49
21,3.65,67.21,51,41,92,83,59.14
17,3.14,48.45,40,76,70,42,56.9
22,10.25,83.64,36,49,42,53,47.7
17,2.87,86.67,92,66,52,78,66.24
17,7.18,91.17,45,93,79,66,80.92
17,1.85,58.09,41,86,78,55,66.71
16,11.44,70.64,60,58,45,71,71.8
16,7.64,91.45,78,85,36,32,73.28
22,10.93,91.88,94,96,72,90,92.33
20,5.38,41.54,29,48,97,72,50.42
18,9.92,80.26,24,33,96,94,55.41
16,10.39,76.1,74,23,62,47,62.04
21,8.73,45.0,45,91,67,43,64.46
16,2.02,95.81,23,24,39,93,44.27
24,1.18,66.72,46,63,54,61,52.11
17,2.85,80.46,77,43,52,89,55.68
16,2.3,92.97,22,47,95,50,49.69
22,8.98,47.81,69,43,21,56,54.42
21,7.13,91.35,45,24,53,34,53.71
21,6.79,83.46,37,32,95,70,57.09
20,3.78,90.38,26,74,51,31,47.86
19,2.7,69.69,64,49,40,72,61.92
19,3.27,42.01,32,68,24,30,48.37
18,5.4,80.23,25,34,47,52,40.27
23,9.14,62.47,54,49,67,92,56.15
22,3.8,64.14,72,47,88,77,64.46
24,8.68,66.48,87,23,89,54,70.39
16,6.41,69.57,61,87,59,76,78.86
22,10.74,79.72,23,34,25,85,44.25
19,3.56,83.61,79,53,33,88,61.73
22,5.96,86.61,64,94,86,45,75.83
16,2.06,80.3,91,62,30,76,68.97
20,4.69,88.21,94,94,58,83,79.53
18,6.58,47.33,85,80,60,76,74.21
20,9.06,90.21,41,82,43,81,72.52
19,3.18,63.24,31,21,62,47,43.37
17,3.4,71.73,70,71,93,75,82.24
19,7.95,66.03,36,71,45,55,53.26
18,5.21,68.54,55,34,48,47,42.51
16,6.3,57.13,68,59,21,78,65.61
23,10.2,50.2,35,47,49,94,58.49
20,6.49,46.29,94,74,93,36,85.46
19,8.18,67.08,63,69,95,59,78.43
20,8.22,47.52,41,41,76,54,63.71
19,9.84,54.7,27,48,78,54,57.98
18,8.02,48.02,37,91,38,56,61.73
20,1.71,46.55,99,31,73,64,65.38
19,4.76,92.95,91,57,89,59,77.88
16,11.88,80.44,57,21,42,43,57.92
18,3.16,95.43,48,31,52,64,54.19
23,7.45,78.64,96,74,85,63,92.39
22,10.27,90.64,92,31,98,44,63.98
17,7.45,73.32,21,28,30,36,33.02
16,5.09,67.76,78,98,37,42,67.58
18,1.88,71.71,61,51,84,69,71.85
20,4.98,59.21,40,92,51,89,62.2
16,3.0,79.48,21,27,23,63,34.9
18,11.57,93.83,24,47,55,42,60.89
18,8.87,86.94,36,75,76,33,65.32
20,9.24,67.72,43,55,52,42,53.39
18,5.8,97.24,27,56,33,77,50.05
24,2.21,99.13,49,51,67,42,47.75
16,3.93,69.59,69,58,56,62,54.9
19,3.86,91.88,41,68,24,52,53.4
19,6.35,40.29,78,37,69,61,49.63
16,6.07,44.0,43,42,80,84,56.94
17,5.77,41.34,45,52,88,32,56.2
16,6.46,86.39,80,92,57,41,86.7
21,11.86,44.79,27,70,65,85,65.46
18,4.28,41.02,31,62,34,62,45.2
22,7.77,48.85,33,23,56,61,47.82
20,3.63,58.38,49,99,46,46,65.16
24,6.13,67.88,74,86,20,81,63.23
22,3.2,43.92,80,91,48,34,70.72
19,7.14,69.94,81,99,91,50,87.5
20,3.92,54.88,50,21,26,32,36.22
20,1.4,56.46,46,64,48,66,55.53
20,9.97,89.31,20,99,50,64,70.29
24,2.41,99.22,60,59,57,62,62.19
18,5.05,67.83,33,21,27,83,31.19
21,6.25,59.31,93,51,56,32,58.28
23,5.76,95.89,69,20,78,77,57.76
24,8.98,70.03,61,37,98,47,62.51
22,7.56,83.82,90,83,73,32,82.05
18,4.25,64.82,59,51,77,34,65.29
16,1.57,52.15,33,28,45,38,42.91
19,9.44,79.29,30,74,67,45,57.77
21,4.88,79.89,82,86,30,79,63.57
18,10.79,67.61,68,43,42,86,63.01
16,5.35,56.2,56,30,53,86,57.8
21,8.89,89.91,29,47,52,46,47.57
16,11.34,56.52,73,35,21,94,58.58
24,8.16,79.54,26,31,80,86,51.68
16,5.55,63.04,31,87,23,92,64.93
21,7.24,68.35,74,23,31,34,59.7
16,6.98,52.68,55,94,48,51,71.2
22,7.43,78.97,26,85,61,30,62.11
18,2.62,53.55,43,50,76,76,48.6
21,8.68,69.14,53,75,69,78,68.6
22,2.6,59.71,84,69,85,33,75.78
16,1.16,97.82,48,86,26,51,58.39
16,7.87,98.93,45,20,76,84,57.17
20,2.29,85.21,93,88,65,61,71.03
21,9.47,99.04,84,58,41,37,56.71
24,10.53,46.81,64,71,30,65,73.89
16,11.39,99.54,36,55,52,41,55.53
19,8.31,46.21,55,86,73,57,63.5
23,6.3,64.93,92,31,39,31,55.69
24,4.88,54.34,82,80,24,48,57.81
18,6.4,97.23,42,99,87,78,71.94
17,3.09,78.15,85,91,33,66,68.77
19,4.83,75.83,61,30,22,81,40.44
17,8.9,99.85,90,33,77,89,56.63
16,3.39,76.75,94,73,46,71,76.86
18,3.9,78.77,90,27,23,36,47.57
22,9.24,42.69,62,52,86,71,73.09
16,2.96,91.54,74,23,83,86,61.53
17,3.7,98.21,75,49,61,45,52.79
16,1.19,97.62,98,73,48,54,72.03
23,8.92,53.27,50,25,99,67,66.17
20,7.8,53.55,75,24,54,73,56.48
23,8.64,61.96,93,97,38,67,77.98
18,3.36,58.61,67,70,98,74,66.62
22,8.56,58.34,71,33,88,59,61.86
23,7.56,76.31,91,53,50,45,62.0
21,5.03,88.34,20,60,62,33,45.92
22,5.82,96.21,21,58,92,64,47.23
17,7.25,44.07,61,37,96,90,59.76
23,6.43,56.68,93,39,40,34,62.17
20,8.06,55.3,28,27,84,70,50.51
22,2.99,61.45,50,45,96,70,58.6
16,6.95,65.46,21,46,53,57,39.12
20,5.95,63.35,43,51,80,39,64.44
16,6.07,97.13,62,61,55,81,76.79
23,6.16,66.23,89,69,99,61,75.55
19,10.7,73.1,91,68,93,74,90.58
19,10.0,84.92,62,84,60,45,66.96
17,7.93,83.51,70,82,53,93,78.95
20,8.88,74.98,65,46,44,64,47.58
16,1.47,91.65,94,94,76,46,78.92
24,9.18,77.45,20,54,84,71,58.58
20,6.35,92.49,86,57,95,51,78.86
21,4.5,58.17,20,57,41,79,40.76
17,2.54,47.92,82,61,79,50,71.16
16,1.83,89.17,95,61,73,75,74.45
19,1.49,62.95,81,68,41,86,58.55
22,2.78,79.07,80,76,80,34,66.82
21,1.33,84.24,59,73,85,81,78.24
16,9.06,59.6,48,29,64,60,53.35
16,3.73,70.31,54,79,91,62,68.74
23,5.06,93.7,30,59,88,76,53.2
19,10.05,92.79,30,20,83,32,44.95
20,2.26,84.96,82,83,29,82,70.61
22,10.19,85.76,88,31,86,85,76.11
23,8.03,93.86,75,76,30,47,68.02
22,4.76,84.18,26,96,47,57,56.47
17,2.3,60.38,70,45,24,44,39.11
19,2.01,47.25,58,59,31,79,52.76
16,4.69,65.31,61,62,63,62,62.68
24,2.54,45.24,91,91,48,57,69.9
18,3.94,46.95,72,32,97,75,62.67
18,1.58,97.01,40,75,55,30,55.17
24,7.55,80.55,49,36,54,84,56.65
18,2.6,91.1,97,43,27,87,66.91
23,9.32,78.57,20,95,35,50,45.94
17,3.4,65.11,43,77,62,85,65.29
18,9.78,41.51,25,99,88,46,61.51
17,3.09,97.35,25,80,35,36,44.27
16,8.94,44.26,88,99,75,89,95.08
17,4.66,76.61,81,47,60,77,59.62
23,7.41,46.13,54,86,96,39,77.98
24,1.43,57.05,98,70,27,70,63.86
17,6.45,51.15,54,58,73,48,68.45
22,2.64,73.22,67,85,24,91,58.5
20,6.35,93.22,91,96,28,37,74.9
18,2.55,78.14,62,93,85,59,61.32
24,5.81,79.85,54,59,90,65,67.69
21,2.22,94.54,24,32,49,79,32.77
16,3.42,84.97,50,38,84,31,52.12
20,7.55,91.96,50,25,49,34,42.19
22,11.74,64.98,27,37,66,75,61.95
19,5.94,91.92,25,28,50,69,40.06
23,8.56,78.75,72,87,79,86,91.52
20,6.93,48.14,99,73,94,40,77.55
24,6.48,42.32,63,69,99,67,56.94
24,1.71,54.64,68,89,28,46,65.26
24,2.59,62.7,27,30,95,55,40.77
16,10.71,90.25,83,74,73,68,87.51
17,5.51,84.47,23,61,80,54,54.7
18,7.76,97.32,51,30,83,59,61.13
19,6.81,73.55,72,91,99,75,90.01
24,5.17,84.86,86,86,25,70,83.24
21,5.27,56.52,82,21,64,79,64.14
16,7.11,80.77,99,85,84,73,90.22
24,2.55,82.37,79,45,96,39,70.88
21,5.26,90.9,96,95,56,31,84.33
19,5.92,72.18,52,56,92,50,66.85
19,11.84,78.94,41,55,36,54,65.34
18,4.87,52.18,50,35,44,51,44.93
22,8.09,84.21,43,97,69,40,71.52
18,2.51,90.3,22,85,90,73,61.11
17,1.72,75.62,52,40,50,34,60.04
23,10.59,46.94,45,26,51,35,44.61
19,9.04,58.77,70,30,67,45,60.14
23,4.49,68.53,49,75,36,75,54.28
16,6.55,80.63,54,63,80,53,63.82
20,2.49,59.22,44,73,76,43,64.72
24,8.78,90.42,47,76,76,53,68.59
16,1.77,62.31,45,77,89,52,70.1
19,9.33,42.57,92,56,52,68,75.62
21,7.02,87.64,27,67,38,35,49.0
23,4.07,78.65,34,81,34,50,49.18
18,10.49,88.12,68,58,54,75,70.74
20,11.85,60.93,27,83,68,70,68.02
22,3.8,41.06,74,87,55,88,73.4
16,9.87,44.43,77,87,73,71,82.85
22,9.25,46.71,22,46,55,88,46.74
23,9.22,88.31,28,89,72,64,71.31
23,11.53,58.09,33,79,79,70,71.04
24,6.35,99.87,39,63,93,94,65.07
21,8.42,85.5,23,49,63,48,47.92
21,10.06,76.07,43,77,52,48,63.12
17,6.27,99.02,95,55,63,54,70.85
18,6.3,58.98,47,24,74,68,47.21
19,4.51,49.94,50,38,93,62,62.65
19,9.59,84.24,86,31,63,69,71.26
23,8.55,56.69,83,79,70,41,79.69
16,5.96,97.66,36,30,70,59,43.68
19,5.61,99.28,25,72,26,71,60.3
19,1.8,95.58,79,39,20,43,51.57
16,1.07,96.69,30,92,32,34,51.5
18,6.82,76.94,57,46,92,65,69.49
20,5.59,81.53,53,77,67,88,69.35
21,9.76,45.65,66,24,66,86,44.81
24,6.97,85.78,51,93,66,89,76.72
24,11.3,52.12,76,28,29,92,63.69
24,3.16,90.42,65,96,45,78,74.16
16,11.89,97.69,54,51,69,94,60.19
24,4.28,52.74,41,91,66,81,71.36
23,8.07,44.68,35,73,63,38,59.12
17,6.52,69.03,95,64,20,45,66.79
16,4.96,87.49,24,46,82,64,44.68
16,2.53,86.24,45,47,36,45,42.95
21,2.48,81.81,96,37,36,62,53.95
24,8.83,89.24,43,50,58,80,63.84
22,5.15,50.5,86,60,62,90,74.38
20,11.57,79.12,51,53,95,88,69.44
17,4.58,76.34,42,26,60,33,39.59
16,11.82,49.21,68,24,34,31,48.24
17,3.26,64.87,81,40,20,87,56.41
16,2.13,91.15,96,25,77,91,71.58
18,4.44,98.31,98,64,73,54,72.66
21,10.74,79.93,85,54,94,54,80.65
23,6.74,95.32,30,22,24,55,34.45
18,2.49,47.92,99,52,81,84,59.65
24,3.23,98.5,37,57,90,32,54.35
20,4.42,42.01,29,99,65,75,66.7
22,7.49,71.64,96,35,84,58,67.65
23,4.66,57.46,79,90,47,87,77.3
18,9.22,88.83,27,27,60,40,47.81
17,7.78,53.05,90,22,42,50,61.9
17,10.61,40.69,67,88,51,72,69.46
20,6.51,64.88,60,38,77,33,62.65
16,4.64,43.85,27,26,58,51,38.83
17,11.96,57.41,56,69,52,35,56.38
24,4.91,78.62,56,25,77,51,51.62
22,5.71,57.68,83,24,51,45,52.97
21,9.9,54.75,78,80,69,65,75.99
24,1.97,49.33,64,77,70,79,62.12
22,5.25,48.11,35,41,96,87,58.67
20,1.94,71.55,45,76,38,80,56.79
24,2.53,80.89,50,94,22,76,58.6
21,1.05,67.16,46,51,36,82,43.96
21,1.1,47.42,62,36,62,35,39.44
19,5.18,78.87,34,77,48,54,64.3
16,9.9,73.43,77,60,63,32,67.49
20,7.46,62.88,68,41,71,42,64.43
24,7.98,59.8,98,99,47,82,91.92
23,6.71,50.99,44,61,53,60,61.43
23,10.02,48.78,87,98,99,84,97.84
20,10.68,60.33,55,27,73,34,55.64
24,10.35,42.5,99,65,21,38,59.44
18,9.93,66.2,66,67,36,58,72.37
18,3.01,76.09,78,22,37,64,44.41
16,7.53,96.5,71,96,47,64,84.46
24,7.4,77.55,59,49,47,79,58.27
21,6.81,77.44,62,47,71,59,67.28
17,6.29,62.46,75,92,35,44,74.13
23,1.98,48.0,22,95,52,58,57.16
24,2.12,66.82,90,44,24,54,57.29
24,10.93,75.92,31,56,64,86,59.51
17,7.93,83.44,84,70,56,80,76.41
17,3.89,89.57,62,58,71,87,66.81
22,4.07,55.36,89,91,83,41,81.68
19,7.71,54.47,65,86,81,66,76.59
16,5.48,73.92,79,20,24,54,41.5
23,5.85,73.96,80,57,30,53,58.89
17,1.67,53.08,68,71,22,65,58.78
18,2.53,75.25,44,82,70,31,60.1
20,5.33,60.75,22,71,79,64,57.63
18,8.7,78.36,87,79,85,37,78.63
22,1.53,57.46,82,32,76,57,62.11
22,4.68,75.54,49,36,36,89,52.4
17,8.65,86.1,23,49,22,83,34.16
22,9.71,98.81,97,57,22,73,63.14
21,3.09,94.66,90,30,59,39,58.1
24,9.05,70.21,40,46,99,34,62.56
24,11.51,69.3,90,57,95,76,85.25
17,10.97,66.26,20,47,82,60,54.26
22,9.68,41.67,79,45,70,58,71.32
20,8.84,49.96,53,52,20,32,51.59
21,3.59,43.55,22,51,70,55,45.57
16,7.97,81.78,37,73,23,31,50.73
22,8.08,64.79,62,44,23,85,48.33
21,5.48,43.83,95,43,66,43,66.16
19,6.42,81.43,97,59,58,44,75.03
16,8.63,78.67,60,46,68,74,60.32
24,11.47,83.2,43,65,76,76,69.11
19,4.25,75.99,43,88,58,49,64.82
17,3.71,49.69,22,88,87,47,65.03
23,7.62,43.68,78,58,36,90,63.99
17,2.44,89.03,77,48,34,34,49.88
20,7.41,52.95,92,94,47,87,81.04
21,1.98,72.55,43,50,35,89,50.53
23,6.4,69.11,85,84,25,42,69.87
16,7.82,95.26,59,34,51,69,48.59
16,1.77,73.15,90,93,44,81,75.24
19,3.28,74.8,28,28,58,31,32.85
20,4.69,59.17,79,32,36,82,55.73
24,5.05,97.52,58,64,65,40,64.48
22,8.44,76.74,52,25,98,40,62.67
22,6.82,40.3,53,63,72,39,67.09
23,5.2,73.36,81,21,70,57,60.79
20,5.96,61.83,80,48,37,40,55.79
20,1.14,41.93,46,67,39,36,45.79
16,9.48,65.89,36,31,24,58,44.21
24,1.45,86.41,79,86,81,94,84.46
21,10.12,70.23,61,69,31,81,59.17
24,6.95,78.37,66,30,49,44,64.64
18,6.81,78.38,72,24,35,36,51.13
20,8.75,80.26,40,64,21,84,59.3
17,10.46,63.26,27,93,95,32,72.39
20,11.37,62.2,92,66,22,49,64.05
23,6.98,40.28,77,25,27,32,44.82
17,2.66,49.25,87,99,56,58,73.6
23,10.66,97.05,82,88,72,49,75.6
19,1.45,90.55,78,82,74,39,66.31
16,9.88,56.51,49,86,68,90,82.96
20,8.48,64.07,44,66,78,66,64.39
16,10.95,96.4,75,53,79,80,80.49
22,10.87,55.03,53,31,97,71,60.68
23,1.58,71.95,69,46,65,59,54.74
18,7.7,41.32,21,88,82,74,72.44
18,2.37,77.18,96,87,98,53,84.72
22,1.86,95.8,72,47,51,60,57.12
19,5.93,93.08,60,90,85,52,78.11
18,2.07,70.12,42,64,23,82,53.0
23,9.01,78.98,80,21,48,71,55.78
18,11.66,74.19,50,28,68,65,46.0
22,7.27,44.02,85,98,42,63,83.64
17,3.59,49.52,21,50,22,55,38.81
16,10.28,97.83,88,55,73,54,71.94
21,10.38,55.36,79,34,40,32,55.71
23,9.06,63.07,97,81,99,72,97.72
16,7.77,70.54,42,50,63,35,61.59
24,10.55,98.75,76,46,39,83,64.77
18,2.8,81.4,54,21,76,81,59.68
18,11.25,77.78,20,92,88,42,68.66
19,11.42,71.46,67,62,90,85,74.62
16,10.59,82.04,68,20,71,76,58.49
24,3.76,79.84,59,28,99,94,71.3
18,10.44,94.17,81,79,36,42,75.71
19,6.47,72.51,34,21,85,59,43.68
16,7.54,65.29,49,77,31,62,64.9
19,10.25,88.43,40,84,77,67,77.61
16,1.33,87.99,27,31,96,72,47.23
20,4.99,50.19,26,74,24,32,47.0
20,9.97,54.21,53,29,99,72,69.71
22,9.95,97.52,83,84,91,33,78.97
23,10.34,66.65,61,84,75,61,67.49
19,2.86,71.18,72,80,65,30,64.17
22,8.76,58.61,89,94,91,42,78.74
19,2.61,68.86,29,88,37,65,48.39
18,9.64,84.6,77,54,63,55,75.37
21,3.7,68.94,23,30,62,51,35.7
19,9.12,58.89,27,87,99,40,68.2
18,6.01,45.76,31,57,98,54,62.32
24,11.85,95.7,44,58,96,74,77.79
20,7.38,92.3,46,40,41,65,53.01
22,7.96,87.48,21,55,79,63,45.21
21,5.05,81.64,92,91,82,63,85.63
20,9.08,70.93,74,39,43,61,63.55
22,6.44,93.84,77,62,84,54,74.8
21,1.2,87.5,52,40,48,88,54.11
17,7.69,88.96,68,54,20,86,56.7
18,10.14,58.57,24,83,20,58,53.75
17,3.6,65.41,66,51,92,50,68.08
18,3.43,82.41,43,55,40,50,56.51
16,7.7,62.26,63,88,97,76,78.64
23,10.0,69.64,87,71,47,61,71.41
21,3.75,78.79,33,23,37,51,44.28
17,11.25,66.27,55,26,71,71,56.6
23,11.2,87.58,70,90,85,40,83.83
21,3.21,46.98,25,43,81,87,51.63
22,3.9,83.08,36,40,38,70,44.78
16,8.71,48.71,91,76,21,54,79.1
22,11.47,96.27,70,92,89,45,84.13
18,8.81,58.84,71,38,74,63,68.04
23,5.89,87.73,31,47,98,75,57.71
21,2.86,71.29,20,51,76,77,59.47
19,6.07,45.47,30,53,30,66,40.73
23,7.67,74.96,35,35,35,51,46.33
24,4.64,94.73,28,57,81,36,42.19
17,6.61,49.43,27,94,46,76,59.61
21,2.43,59.28,44,23,41,46,40.67
20,5.97,66.35,93,75,22,32,59.03
20,2.0,56.5,59,59,22,41,46.52
18,1.54,96.63,86,69,40,48,81.42
23,10.43,62.65,42,59,62,60,55.18
23,3.26,79.48,81,68,89,31,73.65
20,7.33,53.44,42,67,56,47,50.05
23,2.64,53.18,63,25,75,84,49.25
23,3.89,50.55,75,24,58,33,52.51
